gene,P_rep1,P_rep2,P_rep3,7dCI_rep1,7dCI_rep2,7dCI_rep3,,,,,
LHX1,0,0,0.573332631,0,0,0,,,,,
LHX3,0,0,0.573332631,0,0,0,,,,,
LHX8,0,1.991173165,0.573332631,0,0,1.395170002,,,,,
LIAS,240.6032768,282.7465895,266.0263409,224.1031213,229.8452735,262.9895453,,,,,
LIG4,655.7286486,950.7851864,339.9862503,564.3472763,588.7575083,512.0273906,,,,,
LILRA1,0,0.995586583,0,0,0,0,,,,,
LILRA2,0,0,0,0,0,0.697585001,,,,,
LILRA4,0,0.995586583,0,0,0,0,,,,,
LILRB3,0,8.960279244,5.733326311,8.178946034,5.304121697,4.185510005,,,,,
LILRB4,0,0.995586583,0,0,0,0,,,,,
LILRP2,0,0.995586583,0,0,0,0,,,,,
LIM2,0,0.995586583,0,0,0,0,,,,,
LIMA1,17789.39298,16894.10872,17232.65889,13847.77353,17915.55505,19088.71596,,,,,
LIMCH1,2002.768121,2205.224281,1529.078127,1500.018703,1654.885969,2012.532727,,,,,
LIME1,38.97095328,60.73078154,108.3598673,71.9747251,56.5772981,96.96431511,,,,,
LIMS3-LOC440895,1.694389273,0,1.146665262,0.817894603,0,2.092755002,,,,,
LIN28A,0,0,0,0,0,0.697585001,,,,,
LIN28B,0,0,0.573332631,0,0,0,,,,,
LINC00028,0,0,0,0,0,1.395170002,,,,,
LINC00052,0,0.995586583,0,0.817894603,0,0,,,,,
LINC00085,198.2435449,131.4174289,189.7731009,231.4641728,141.4432452,180.6745152,,,,,
LINC00160,0,1.991173165,0,0,0,0,,,,,
LINC00162,0,0,0.573332631,0,0,0,,,,,
LINC00167,3.388778546,0,2.866663156,0.817894603,0,2.092755002,,,,,
LINC00176,11.86072491,10.95145241,6.306658943,6.543156827,15.91236509,11.16136001,,,,,
LINC00200,1.694389273,0,1.146665262,0,1.768040566,0,,,,,
LINC00222,0,0.995586583,1.719997893,0.817894603,1.768040566,1.395170002,,,,,
LINC00238,0,0,0.573332631,0.817894603,5.304121697,0,,,,,
LINC00244,0,1.991173165,0,0,1.768040566,0,,,,,
LINC00254,0,0.995586583,0,0,0,0,,,,,
LINC00256A,1.694389273,0,0.573332631,2.45368381,3.536081131,0,,,,,
LINC00256B,1.694389273,1.991173165,1.719997893,4.089473017,0,0.697585001,,,,,
LINC00261,0,0.995586583,0,0,0,0,,,,,
LINC00272,0,0,0,0,0,1.395170002,,,,,
LINC00277,0,6.969106079,0,2.45368381,0,0,,,,,
LINC00282,0,0,0,0.817894603,0,0.697585001,,,,,
LINC00284,0,0.995586583,0,0,0,1.395170002,,,,,
LINC00293,0,0.995586583,0,0,0,0,,,,,
LINC00294,906.498261,681.9768091,468.9860923,692.7567291,583.4533866,513.4225606,,,,,
LINC00299,0,0.995586583,0.573332631,0,0,0,,,,,
LINC00303,0,0.995586583,0,0,0,0,,,,,
LINC00305,0,0.995586583,0,0,0,0,,,,,
LINC00307,0,0.995586583,0,0,0,0,,,,,
LINC00309,0,1.991173165,0,0,0,0,,,,,
LINC00310,16.94389273,4.977932913,6.879991574,8.178946034,5.304121697,4.883095006,,,,,
LINC00313,0,0,0.573332631,1.635789207,1.768040566,0.697585001,,,,,
LINC00314,0,0,0,0,0,0.697585001,,,,,
LINC00319,0,1.991173165,1.719997893,0,0,5.580680006,,,,,
LINC00320,0,0.995586583,0,0,0,0,,,,,
LINC00323,0,0,0.573332631,0.817894603,0,2.092755002,,,,,
LINC00330,0,1.991173165,0,0,1.768040566,0,,,,,
LINC00336,0,0,0,0.817894603,0,0,,,,,
LINC00346,428.6804861,235.9540201,380.6928671,603.6062173,535.7162914,170.9083252,,,,,
LINC00410,0,0.995586583,0,0,0,0,,,,,
LINC00442,0,1.991173165,0,0,0,0,,,,,
LINC00460,0,1.991173165,0.573332631,0.817894603,0,0.697585001,,,,,
LINC00466,0,1.991173165,0,0,0,0,,,,,
LINC00482,0,2.986759748,2.293330525,2.45368381,1.768040566,3.487925004,,,,,
LINC00483,0,1.991173165,0.573332631,0,0,0,,,,,
LINC00485,0,0,0.573332631,1.635789207,0,0,,,,,
LINC00493,220.2706055,427.106644,528.6126859,336.9725766,365.9843971,696.1898308,,,,,
LINC00494,0,0.995586583,0,0,0,0,,,,,
LINC00511,0,4.977932913,2.866663156,3.271578414,1.768040566,1.395170002,,,,,
LINC00514,0,1.991173165,0,0,0,0,,,,,
LINC00518,0,3.982346331,2.866663156,1.635789207,1.768040566,1.395170002,,,,,
LINC00521,1.694389273,0,0,0,0,0,,,,,
LINC00523,0,0.995586583,0,0,0,0,,,,,
LINC00525,3.388778546,0.995586583,5.733326311,0,0,7.673435009,,,,,
LINC00547,1.694389273,4.977932913,10.31998736,0,3.536081131,12.55653001,,,,,
LINC00548,0,0,0,0,0,0.697585001,,,,,
LINC00574,6.777557092,5.973519496,1.146665262,5.725262224,1.768040566,2.790340003,,,,,
LINGO2,1.694389273,5.973519496,3.439995787,3.271578414,8.840202828,2.790340003,,,,,
LINGO3,0,0,0,0.817894603,0,0,,,,,
LINS,316.850794,301.6627345,271.1863345,275.6304813,254.5978414,243.4571653,,,,,
LIPH,1.694389273,4.977932913,0.573332631,0.817894603,1.768040566,1.395170002,,,,,
LIPJ,1.694389273,1.991173165,1.719997893,1.635789207,0,3.487925004,,,,,
LIX1L,1101.353027,903.9926171,955.1721635,925.856691,1004.247041,773.6217659,,,,,
LMAN1,12136.91036,14366.31439,7510.084135,12815.59054,16228.84435,8516.815275,,,,,
LMAN1L,0,1.991173165,0.573332631,0,0,0,,,,,
LMBRD2,438.8468217,618.2592678,424.8394797,372.9599391,698.3760234,524.5839206,,,,,
LMO1,0,0,0.573332631,0,1.768040566,0,,,,,
LMOD2,0,0.995586583,0,0,0,0,,,,,
LMX1A,0,0,0,0.817894603,0,0,,,,,
LMX1B,0,0,0,0,0,0.697585001,,,,,
LNP1,103.3577456,131.4174289,150.786482,110.4157715,162.659732,166.7228152,,,,,
LNPEP,1177.600545,1137.955464,1066.398694,778.6356624,1646.045767,986.3851911,,,,,
LOC100093698,0,0.995586583,0,0,0,0,,,,,
LOC100124692,0,0.995586583,0,0,0,0,,,,,
LOC100125556,154.1894238,157.3026801,146.7731536,104.6905092,167.9638537,159.7469652,,,,,
LOC100127888,3.388778546,0,1.146665262,1.635789207,0,0,,,,,
LOC100128023,0,0.995586583,0,0,0,0,,,,,
LOC100128054,0,0,10.31998736,0,3.536081131,7.673435009,,,,,
LOC100128098,0,0,0.573332631,0,0,0.697585001,,,,,
LOC100128126,0,0,0,0.817894603,0,0,,,,,
LOC100128164,5.083167819,168.2541325,10.31998736,2.45368381,371.2885188,6.975850008,,,,,
LOC100128176,1.694389273,0,0,2.45368381,0,0,,,,,
LOC100128292,28.80461764,27.87642431,29.23996419,24.5368381,15.91236509,32.08891004,,,,,
LOC100128420,0,0,0.573332631,0,0,0.697585001,,,,,
LOC100128505,0,0.995586583,1.146665262,0,1.768040566,0,,,,,
LOC100128531,0,0.995586583,0,0,0,0,,,,,
LOC100128554,0,0,0,0,0,0.697585001,,,,,
LOC100128568,3.388778546,5.973519496,2.866663156,2.45368381,7.072162262,4.883095006,,,,,
LOC100128675,0,0.995586583,0.573332631,0,0,0,,,,,
LOC100128750,35.58217473,53.76167546,34.9732905,32.71578414,22.98452735,42.55268505,,,,,
LOC100128788,3.388778546,2.986759748,8.599989467,3.271578414,7.072162262,8.371020009,,,,,
LOC100128993,0,1.991173165,1.146665262,0,0,2.092755002,,,,,
LOC100129027,0,0.995586583,1.146665262,1.635789207,1.768040566,1.395170002,,,,,
LOC100129055,0,1.991173165,0,1.635789207,0,1.395170002,,,,,
LOC100129083,0,1.991173165,0,0,0,0,,,,,
LOC100129148,1.694389273,2.986759748,0.573332631,0,0,1.395170002,,,,,
LOC100129216,3.388778546,7.964692661,4.586661049,4.089473017,5.304121697,2.790340003,,,,,
LOC100129250,10.16633564,24.88966457,17.77331157,8.178946034,19.44844622,28.60098503,,,,,
LOC100129269,15.24950346,11.94703899,8.026656836,13.90420826,7.072162262,13.95170002,,,,,
LOC100129316,0,1.991173165,0,2.45368381,0,0,,,,,
LOC100129515,0,0,0.573332631,0.817894603,0,0.697585001,,,,,
LOC100129662,0,0,0.573332631,0.817894603,0,2.092755002,,,,,
LOC100129716,1.694389273,9.955865827,14.33331578,7.361051431,15.91236509,9.06860501,,,,,
LOC100129722,0,4.977932913,1.719997893,1.635789207,0,4.185510005,,,,,
LOC100129794,10.16633564,23.89407798,9.746654729,16.35789207,19.44844622,15.34687002,,,,,
LOC100129917,79.63629583,51.7705023,85.42656204,69.52104129,93.70614997,48.83095006,,,,,
LOC100129924,6.777557092,2.986759748,3.439995787,4.089473017,7.072162262,3.487925004,,,,,
LOC100129961,49.13728892,52.76608888,69.37324837,47.437887,49.50513583,71.85125508,,,,,
LOC100130015,5.083167819,8.960279244,19.49330946,18.81157588,14.14432452,17.43962502,,,,,
LOC100130093,3.388778546,10.95145241,18.91997683,8.996840637,22.98452735,12.55653001,,,,,
LOC100130197,3.388778546,5.973519496,3.439995787,4.089473017,1.768040566,3.487925004,,,,,
LOC100130238,0,0,2.293330525,0.817894603,0,0,,,,,
LOC100130264,0,0.995586583,0.573332631,1.635789207,0,0,,,,,
LOC100130348,0,0,0.573332631,0.817894603,3.536081131,0,,,,,
LOC100130700,0,0.995586583,0,0,0,0,,,,,
LOC100130776,264.3247266,129.4262557,150.786482,250.2757486,86.63398771,91.3836351,,,,,
LOC100130880,1.694389273,0,1.146665262,0.817894603,0,0,,,,,
LOC100131094,30.49900691,40.81904989,27.51996629,29.44420572,22.98452735,27.90340003,,,,,
LOC100131096,0,0.995586583,1.146665262,0.817894603,5.304121697,0.697585001,,,,,
LOC100131176,0,0,0,0,1.768040566,0.697585001,,,,,
LOC100131208,1.694389273,2.986759748,0.573332631,2.45368381,0,0,,,,,
LOC100131234,1.694389273,1.991173165,0.573332631,0.817894603,1.768040566,1.395170002,,,,,
LOC100131257,0,2.986759748,0.573332631,1.635789207,0,0,,,,,
LOC100131320,0,0.995586583,0,0,0,0,,,,,
LOC100131347,0,0,5.733326311,4.90736762,1.768040566,2.092755002,,,,,
LOC100131496,1.694389273,0.995586583,6.879991574,0.817894603,5.304121697,4.185510005,,,,,
LOC100131635,0,0,0,0.817894603,1.768040566,0,,,,,
LOC100131825,0,0.995586583,0,0,0,0.697585001,,,,,
LOC100132077,169.4389273,9.955865827,99.18654519,110.4157715,5.304121697,103.2425801,,,,,
LOC100132078,0,1.991173165,0,0,0,0,,,,,
LOC100132146,0,0,0,0.817894603,0,0,,,,,
LOC100132354,0,0,0,0,1.768040566,0.697585001,,,,,
LOC100132526,0,0.995586583,3.439995787,2.45368381,1.768040566,5.580680006,,,,,
LOC100132735,1.694389273,0,1.719997893,0,1.768040566,0.697585001,,,,,
LOC100132831,0,0,0,0,1.768040566,0,,,,,
LOC100133050,1.694389273,0,2.293330525,0.817894603,0,1.395170002,,,,,
LOC100133161,5.083167819,0.995586583,7.453324205,4.089473017,1.768040566,12.55653001,,,,,
LOC100133920,0,1.991173165,0,0,0,0,,,,,
LOC100133957,15.24950346,5.973519496,8.599989467,8.996840637,7.072162262,6.975850008,,,,,
LOC100134015,8.471946365,4.977932913,2.293330525,7.361051431,1.768040566,1.395170002,,,,,
LOC100134713,42.35973182,29.86759748,37.83995366,40.07683557,33.59277075,23.71789003,,,,,
LOC100144595,0,0,1.146665262,0,0,0.697585001,,,,,
LOC100169752,0,2.986759748,0.573332631,0.817894603,0,0,,,,,
LOC100192204,3.388778546,1.991173165,0.573332631,0.817894603,1.768040566,0,,,,,
LOC100192426,0,0,0,0,1.768040566,0.697585001,,,,,
LOC100216545,86.41385292,69.69106079,90.58655572,81.78946034,102.5463528,72.54884008,,,,,
LOC100240735,0,1.991173165,0,2.45368381,1.768040566,0,,,,,
LOC100271702,0,0.995586583,0,0,0,0,,,,,
LOC100271832,0,1.991173165,0,0,0,1.395170002,,,,,
LOC100271836,49.13728892,21.90290482,70.51991363,48.2557816,37.12885188,62.08506507,,,,,
LOC100272217,42.35973182,33.84994381,26.94663366,35.16946795,33.59277075,19.53238002,,,,,
LOC100286979,0,0,0,0,1.768040566,0,,,,,
LOC100287010,0,0.995586583,0,0,0,0,,,,,
LOC100287015,81.3306851,66.70430104,98.61321256,114.5052445,54.80925753,86.5005401,,,,,
LOC100287042,18.638282,26.88083773,35.54662313,20.44736508,42.43297357,29.99615503,,,,,
LOC100287559,3.388778546,2.986759748,9.173322098,12.26841905,5.304121697,6.975850008,,,,,
LOC100287632,0,0,0,0.817894603,0,0,,,,,
LOC100287722,3.388778546,12.94262557,8.599989467,4.90736762,14.14432452,10.46377501,,,,,
LOC100287814,0,0,0.573332631,0.817894603,0,0.697585001,,,,,
LOC100287879,0,3.982346331,1.146665262,1.635789207,0,0.697585001,,,,,
LOC100287944,3.388778546,0,1.719997893,1.635789207,1.768040566,0.697585001,,,,,
LOC100288346,1.694389273,0,0,0,0,0,,,,,
LOC100288428,3.388778546,4.977932913,6.306658943,7.361051431,5.304121697,7.673435009,,,,,
LOC100288778,171.1333166,15.92938532,330.2395955,250.2757486,17.68040566,394.1355254,,,,,
LOC100288846,5.083167819,17.92055849,7.453324205,5.725262224,15.91236509,16.04445502,,,,,
LOC100289019,64.38679237,63.71754129,38.41328629,71.9747251,26.52060848,58.59714007,,,,,
LOC100289211,0,0.995586583,0.573332631,0,0,0,,,,,
LOC100289255,0,0,0.573332631,0,0,0.697585001,,,,,
LOC100289341,88.10824219,78.65134003,84.85322941,58.88841144,61.88141979,112.3111851,,,,,
LOC100289473,0,0.995586583,4.013328418,1.635789207,1.768040566,3.487925004,,,,,
LOC100289561,6.777557092,7.964692661,5.15999368,8.178946034,0,5.580680006,,,,,
LOC100289650,0,0.995586583,1.146665262,0.817894603,5.304121697,1.395170002,,,,,
LOC100289656,0,0,0.573332631,0.817894603,0,0.697585001,,,,,
LOC100289673,0,0,0,0,0,0.697585001,,,,,
LOC100292680,13.55511418,7.964692661,5.733326311,8.996840637,17.68040566,2.790340003,,,,,
LOC100302640,1.694389273,4.977932913,5.15999368,4.90736762,3.536081131,6.278265007,,,,,
LOC100302650,5.083167819,7.964692661,4.586661049,4.089473017,0,4.883095006,,,,,
LOC100303749,0,0,0.573332631,0,0,0.697585001,,,,,
LOC100306975,0,1.991173165,0.573332631,3.271578414,0,0.697585001,,,,,
LOC100498859,1.694389273,0,0.573332631,0,0,1.395170002,,,,,
LOC100499177,903.1094825,949.7895999,610.0259195,767.185138,832.7471064,609.6892907,,,,,
LOC100505474,0,1.991173165,0,0,0,0,,,,,
LOC100505478,0,0,0,0.817894603,0,0.697585001,,,,,
LOC100505483,0,0.995586583,0,0,0,0.697585001,,,,,
LOC100505536,0,0.995586583,0.573332631,0,3.536081131,0.697585001,,,,,
LOC100505583,0,0.995586583,0,0,0,0,,,,,
LOC100505624,0,0.995586583,1.719997893,0,1.768040566,1.395170002,,,,,
LOC100505679,15.24950346,9.955865827,28.66663156,13.90420826,15.91236509,34.87925004,,,,,
LOC100505768,0,0,0.573332631,1.635789207,0,0,,,,,
LOC100505776,0,0.995586583,0,0,0,0,,,,,
LOC100505782,0,0,0.573332631,0,1.768040566,0,,,,,
LOC100505795,0,1.991173165,1.146665262,0.817894603,5.304121697,1.395170002,,,,,
LOC100505815,111.829692,184.1835178,169.1331262,134.9526096,210.3968273,152.7711152,,,,,
LOC100505817,0,0.995586583,0.573332631,0.817894603,0,0.697585001,,,,,
LOC100505826,10.16633564,8.960279244,8.599989467,6.543156827,5.304121697,6.975850008,,,,,
LOC100505835,0,0.995586583,0,0,0,0.697585001,,,,,
LOC100505839,1.694389273,3.982346331,2.866663156,3.271578414,3.536081131,2.092755002,,,,,
LOC100505841,0,0,2.293330525,0,1.768040566,0.697585001,,,,,
LOC100505854,128.7735847,152.3247471,150.786482,143.9494502,130.8350018,163.9324752,,,,,
LOC100505865,3.388778546,3.982346331,2.866663156,3.271578414,8.840202828,1.395170002,,,,,
LOC100505875,0,0.995586583,0.573332631,1.635789207,0,0.697585001,,,,,
LOC100505876,1816.385301,1652.673727,1037.15873,1677.501832,1600.076712,867.098156,,,,,
LOC100505894,28.80461764,23.89407798,25.22663577,24.5368381,51.2731764,21.62513502,,,,,
LOC100505978,1.694389273,0,0.573332631,0.817894603,3.536081131,0.697585001,,,,,
LOC100505989,0,1.991173165,0,0,0,0,,,,,
LOC100506033,455.7907144,441.0448561,421.3994839,461.2925563,489.7472367,444.3616455,,,,,
LOC100506035,0,0.995586583,0,0,0,0,,,,,
LOC100506046,22.02706055,26.88083773,29.23996419,31.07999493,19.44844622,17.43962502,,,,,
LOC100506068,8.471946365,1.991173165,9.173322098,9.814735241,5.304121697,8.371020009,,,,,
LOC100506071,0,1.991173165,0,0.817894603,0,0.697585001,,,,,
LOC100506085,0,0.995586583,0,0,0,0,,,,,
LOC100506134,0,0.995586583,2.866663156,2.45368381,1.768040566,2.790340003,,,,,
LOC100506136,16.94389273,15.92938532,5.733326311,19.62947048,12.37628396,7.673435009,,,,,
LOC100506195,0,1.991173165,0.573332631,0,0,0,,,,,
LOC100506274,0,0,0,0.817894603,0,0.697585001,,,,,
LOC100506305,0,0.995586583,0,0,0,0,,,,,
LOC100506343,52.52606746,38.82787672,45.86661049,40.89473017,49.50513583,57.89955507,,,,,
LOC100506368,3.388778546,12.94262557,8.026656836,7.361051431,15.91236509,13.25411502,,,,,
LOC100506388,0,0,0.573332631,0,0,0,,,,,
LOC100506393,0,0.995586583,0,0,0,0,,,,,
LOC100506394,279.57423,470.9124536,308.4529556,250.2757486,410.1854112,394.1355254,,,,,
LOC100506433,1.694389273,0.995586583,0,0.817894603,0,0,,,,,
LOC100506469,106.7465242,105.5321778,80.83990099,107.9620876,91.93810941,85.1053701,,,,,
LOC100506474,0,0,1.719997893,0.817894603,0,2.092755002,,,,,
LOC100506599,50.83167819,51.7705023,33.25329261,29.44420572,33.59277075,41.85510005,,,,,
LOC100506733,0,0,0,0,0,0.697585001,,,,,
LOC100506746,94.88579928,106.5277643,99.18654519,105.5084038,152.0514886,98.35948511,,,,,
LOC100506776,3.388778546,0.995586583,0,0,1.768040566,1.395170002,,,,,
LOC100506795,3.388778546,7.964692661,5.15999368,16.35789207,0,2.790340003,,,,,
LOC100506801,8.471946365,8.960279244,2.866663156,8.996840637,3.536081131,5.580680006,,,,,
LOC100506804,16.94389273,9.955865827,6.879991574,6.543156827,15.91236509,9.766190011,,,,,
LOC100506835,3.388778546,0.995586583,11.46665262,3.271578414,5.304121697,7.673435009,,,,,
LOC100506930,71.16434946,114.492457,95.7465494,93.23998479,129.0669613,98.35948511,,,,,
LOC100507043,0,1.991173165,0,0,0,0,,,,,
LOC100507055,1.694389273,0.995586583,0,1.635789207,0,0,,,,,
LOC100507066,6.777557092,3.982346331,3.439995787,0,5.304121697,5.580680006,,,,,
LOC100507086,0,0.995586583,0,0,0,0,,,,,
LOC100507091,0,0.995586583,0,0.817894603,0,0.697585001,,,,,
LOC100507117,11.86072491,14.93379874,4.586661049,13.08631365,8.840202828,2.790340003,,,,,
LOC100507240,3.388778546,0,1.146665262,1.635789207,0,2.790340003,,,,,
LOC100507244,6.777557092,5.973519496,3.439995787,6.543156827,7.072162262,2.092755002,,,,,
LOC100507250,3.388778546,0,4.013328418,4.90736762,3.536081131,0.697585001,,,,,
LOC100507254,0,11.94703899,1.719997893,3.271578414,1.768040566,7.673435009,,,,,
LOC100507300,3.388778546,20.90731824,10.31998736,9.814735241,12.37628396,11.85894501,,,,,
LOC100507331,16.94389273,6.969106079,8.599989467,16.35789207,12.37628396,6.278265007,,,,,
LOC100507334,3.388778546,0.995586583,0.573332631,0.817894603,0,0.697585001,,,,,
LOC100507341,1.694389273,1.991173165,0,4.089473017,0,0,,,,,
LOC100507346,6.777557092,0,0.573332631,0.817894603,0,3.487925004,,,,,
LOC100507351,0,0,0.573332631,0,0,1.395170002,,,,,
LOC100507389,0,0.995586583,0,0,0,0,,,,,
LOC100507391,0,0.995586583,0.573332631,0.817894603,0,0,,,,,
LOC100507392,28.80461764,12.94262557,35.54662313,46.61999239,10.60824339,16.74204002,,,,,
LOC100507404,0,9.955865827,0.573332631,1.635789207,19.44844622,0,,,,,
LOC100507410,0,1.991173165,1.719997893,0,3.536081131,2.790340003,,,,,
LOC100507424,11.86072491,13.93821216,12.61331789,13.90420826,19.44844622,10.46377501,,,,,
LOC100507433,120.3016384,109.5145241,73.95990942,117.7768229,125.5308802,88.5932951,,,,,
LOC100507462,15.24950346,18.91614507,5.733326311,13.08631365,5.304121697,6.975850008,,,,,
LOC100507470,0,1.991173165,2.293330525,1.635789207,1.768040566,5.580680006,,,,,
LOC100507537,0,0.995586583,0,0,0,0,,,,,
LOC100507547,0,0.995586583,0,0,1.768040566,0.697585001,,,,,
LOC100507584,3.388778546,0,0,0,1.768040566,0,,,,,
LOC100507600,0,0,0.573332631,0,0,0,,,,,
LOC100507634,50.83167819,27.87642431,40.13328418,40.07683557,30.05668961,32.08891004,,,,,
LOC100507651,0,0.995586583,0,0,0,0,,,,,
LOC100509894,1.694389273,5.973519496,2.866663156,2.45368381,3.536081131,3.487925004,,,,,
LOC100526771,0,0.995586583,0,0,0,0,,,,,
LOC100616530,1.694389273,1.991173165,1.146665262,0.817894603,3.536081131,0.697585001,,,,,
LOC100628307,0,1.991173165,0,0,0,0,,,,,
LOC100630918,55.91484601,35.84111698,51.02660417,53.98104382,26.52060848,45.34302505,,,,,
LOC100652739,0,0,0.573332631,0,0,1.395170002,,,,,
LOC100652759,0,6.969106079,2.293330525,4.089473017,3.536081131,0,,,,,
LOC100652770,0,0,0.573332631,0,0,0,,,,,
LOC100652846,6.777557092,4.977932913,5.733326311,3.271578414,5.304121697,9.06860501,,,,,
LOC100652999,0,0.995586583,2.293330525,0,0,1.395170002,,,,,
LOC100653515,10.16633564,20.90731824,19.49330946,27.80841652,21.21648679,14.64928502,,,,,
LOC120824,0,0.995586583,0,0,0,0,,,,,
LOC127841,0,0.995586583,0,0,0,0,,,,,
LOC139201,3.388778546,54.75726205,1.146665262,0.817894603,58.34533866,3.487925004,,,,,
LOC143188,13.55511418,12.94262557,13.18665052,8.178946034,15.91236509,11.16136001,,,,,
LOC145216,1.694389273,0,0,0,0,0,,,,,
LOC145474,0,0.995586583,1.146665262,1.635789207,0,0,,,,,
LOC145783,164.3557595,202.1040763,171.9997893,161.9431315,175.036016,189.7431202,,,,,
LOC145845,0,1.991173165,0,0.817894603,0,0.697585001,,,,,
LOC147093,0,1.991173165,0,0,0,0,,,,,
LOC147646,5.083167819,0,0,0.817894603,1.768040566,1.395170002,,,,,
LOC148413,449.0131573,417.1507781,485.6127386,440.0272966,445.5462225,424.8292655,,,,,
LOC148824,0,1.991173165,5.15999368,1.635789207,0,4.883095006,,,,,
LOC149086,0,0.995586583,0,0,0,0,,,,,
LOC149837,294.8237335,276.77307,588.2392796,325.5220522,396.0410867,525.2815056,,,,,
LOC150197,3.388778546,2.986759748,0.573332631,0.817894603,3.536081131,1.395170002,,,,,
LOC150622,0,1.991173165,0,0,0,1.395170002,,,,,
LOC151171,0,2.986759748,1.719997893,1.635789207,3.536081131,0,,,,,
LOC151174,0,11.94703899,0.573332631,3.271578414,30.05668961,2.790340003,,,,,
LOC151475,0,2.986759748,0,0.817894603,1.768040566,2.790340003,,,,,
LOC151484,0,0.995586583,0,0,0,0,,,,,
LOC152024,0,0.995586583,0,0,1.768040566,0.697585001,,,,,
LOC152578,0,0,0,0,1.768040566,0,,,,,
LOC153469,0,0,0,0.817894603,0,0,,,,,
LOC153910,0,0.995586583,0,0,0,0,,,,,
LOC154092,0,0.995586583,0.573332631,0,0,0,,,,,
LOC154860,0,0.995586583,0,0,0,0,,,,,
LOC157273,0,0.995586583,0,0,0,0,,,,,
LOC157381,0,1.991173165,0,0,0,0,,,,,
LOC157627,0,2.986759748,1.146665262,0.817894603,3.536081131,3.487925004,,,,,
LOC158434,0,0.995586583,0,0,1.768040566,0,,,,,
LOC200261,0,0.995586583,0,0,0,0,,,,,
LOC201651,0,0,0,0,0,0.697585001,,,,,
LOC220906,3321.002975,1041.383565,3471.529082,2438.961707,1097.953191,3178.197264,,,,,
LOC254128,103.3577456,119.4703899,139.3198294,131.6810311,137.9071641,129.0532251,,,,,
LOC254559,0,1.991173165,0.573332631,0,0,1.395170002,,,,,
LOC254896,5.083167819,0.995586583,2.293330525,4.089473017,3.536081131,3.487925004,,,,,
LOC255130,3.388778546,0.995586583,2.866663156,0.817894603,5.304121697,3.487925004,,,,,
LOC255167,0,1.991173165,12.61331789,0,3.536081131,9.766190011,,,,,
LOC255411,0,0,0.573332631,0,0,0.697585001,,,,,
LOC255480,4054.67353,2986.759748,3121.796177,3391.80892,2781.12781,2864.284013,,,,,
LOC255654,0,0,0.573332631,0,0,0,,,,,
LOC256021,3.388778546,2.986759748,2.293330525,4.90736762,1.768040566,2.092755002,,,,,
LOC256880,5.083167819,6.969106079,8.026656836,4.90736762,7.072162262,4.883095006,,,,,
LOC283089,0,0,0.573332631,0,0,1.395170002,,,,,
LOC283174,1.694389273,7.964692661,4.013328418,2.45368381,5.304121697,11.16136001,,,,,
LOC283194,0,1.991173165,0,0,0,0,,,,,
LOC283332,0,0.995586583,0,0,0,0,,,,,
LOC283392,40.66534255,179.2055849,56.18659785,62.97788446,143.2112858,101.8474101,,,,,
LOC283403,0,0,1.146665262,0,0,0,,,,,
LOC283547,0,1.991173165,1.146665262,0.817894603,1.768040566,0,,,,,
LOC283553,0,2.986759748,1.146665262,0,1.768040566,1.395170002,,,,,
LOC283688,0,1.991173165,0,0,0,0,,,,,
LOC283692,1.694389273,0.995586583,0.573332631,0.817894603,0,1.395170002,,,,,
LOC283738,0,0.995586583,0,0,0,0,,,,,
LOC283856,1.694389273,0,0.573332631,2.45368381,0,0.697585001,,,,,
LOC283867,3.388778546,0.995586583,1.146665262,1.635789207,1.768040566,1.395170002,,,,,
LOC283888,0,4.977932913,0,0,1.768040566,0.697585001,,,,,
LOC283914,0,1.991173165,0,0,0,0,,,,,
LOC283922,162.6613702,67.69988762,183.466442,144.7673448,77.79378488,130.4483951,,,,,
LOC284009,0,4.977932913,4.586661049,4.90736762,7.072162262,2.790340003,,,,,
LOC284100,0,0.995586583,0,0,0,0,,,,,
LOC284215,0,0.995586583,0,0,0,0,,,,,
LOC284260,1.694389273,0,0,1.635789207,0,0,,,,,
LOC284294,0,0.995586583,0,0,0,0,,,,,
LOC284379,0,0.995586583,0,0,0,0,,,,,
LOC284576,1.694389273,1.991173165,0,0,3.536081131,0,,,,,
LOC284661,0,1.991173165,0,0,0,0,,,,,
LOC284688,0,0.995586583,0,0.817894603,0,0.697585001,,,,,
